user_id,age,monthly_income,investment_capital,investment_horizon,risk_tolerance,investment_goal,preferred_market,experience_level,liquidity_need,recommended_market,recommendation_confidence,recommendation_reason,score_deposits,score_saudi_funds,score_saudi_stocks,score_us_stocks,score_mixed
USR0945,56,18000,166000,medium,medium,income,Both,intermediate,low,Mixed,0.117,medium risk tolerance; medium investment horizon; low liquidity need,22,53,42,13,60
USR0946,27,10500,44000,long,medium,balanced,US,beginner,low,Mixed,0.303,medium risk tolerance; long investment horizon; low liquidity need,15,37,36,46,66
USR0947,22,8500,135000,medium,medium,balanced,Saudi,beginner,medium,Saudi_Funds,0.065,medium risk tolerance; medium investment horizon; medium liquidity need,10,62,40,6,58
USR0948,31,10500,309000,short,low,capital_preservation,Both,intermediate,low,Deposits,0.364,low risk tolerance; short investment horizon; capital preservation goal,88,56,16,13,32
USR0949,37,10500,149000,long,medium,balanced,Saudi,intermediate,low,Mixed,0.147,medium risk tolerance; long investment horizon; low liquidity need,0,30,58,24,68
USR0950,40,11500,203000,medium,high,income,Saudi,advanced,medium,Saudi_Funds,0.0,medium investment horizon; medium liquidity need; income goal,14,46,42,35,46
USR0951,35,9500,240000,short,medium,capital_preservation,Both,intermediate,high,Deposits,0.32,short investment horizon; high liquidity need; capital preservation goal,75,51,26,5,42
USR0952,41,11500,227000,medium,medium,balanced,Saudi,intermediate,medium,Mixed,0.167,medium risk tolerance; medium investment horizon; medium liquidity need,0,50,48,0,60
USR0953,25,8500,267000,long,high,growth,Both,intermediate,high,Mixed,0.103,high risk tolerance; long investment horizon; growth goal,22,13,50,70,78
USR0954,52,15500,489000,long,low,capital_preservation,Both,advanced,low,Deposits,0.206,low risk tolerance; capital preservation goal,63,46,18,39,50
USR0955,37,17500,58000,medium,low,income,Saudi,beginner,low,Saudi_Funds,0.213,low risk tolerance; medium investment horizon; income goal,59,75,30,8,18
USR0956,49,31500,903000,long,medium,capital_preservation,Saudi,intermediate,high,Deposits,0.0,high liquidity need; capital preservation goal,50,46,50,20,48
USR0957,41,12500,227000,long,high,balanced,Both,advanced,medium,Mixed,0.349,high risk tolerance; long investment horizon; medium liquidity need,0,21,30,56,86
USR0958,42,17000,605000,short,medium,income,Saudi,intermediate,medium,Saudi_Funds,0.286,medium risk tolerance; short investment horizon; medium liquidity need,39,56,40,4,38
USR0959,43,19500,369000,medium,low,balanced,Saudi,beginner,high,Saudi_Funds,0.107,low risk tolerance; medium investment horizon; high liquidity need,67,75,22,0,28
USR0960,42,18500,657000,medium,high,balanced,Saudi,intermediate,medium,Mixed,0.265,high risk tolerance; medium investment horizon; medium liquidity need,0,38,50,29,68
USR0961,44,17000,474000,short,high,growth,US,advanced,low,US_Stocks,0.351,high risk tolerance; low liquidity need; growth goal,25,10,40,77,50
USR0962,51,25000,280000,medium,medium,income,Saudi,advanced,high,Saudi_Funds,0.31,medium risk tolerance; medium investment horizon; high liquidity need,36,58,40,10,38
USR0963,39,17500,363000,medium,medium,growth,Both,intermediate,low,Mixed,0.25,medium risk tolerance; medium investment horizon; low liquidity need,0,29,54,31,72
USR0964,45,11000,393000,medium,medium,balanced,US,advanced,medium,Mixed,0.355,medium risk tolerance; medium investment horizon; medium liquidity need,0,40,26,26,62
USR0965,37,18500,579000,long,high,balanced,Both,advanced,medium,Mixed,0.348,high risk tolerance; long investment horizon; medium liquidity need,0,21,30,60,92
USR0966,52,27000,167000,short,low,capital_preservation,Both,beginner,medium,Deposits,0.224,low risk tolerance; short investment horizon; capital preservation goal,98,76,0,5,22
USR0967,31,8500,223000,medium,high,balanced,Saudi,intermediate,high,Mixed,0.107,high risk tolerance; medium investment horizon; balanced goal,22,38,50,25,56
USR0968,56,21500,309000,medium,low,income,Both,advanced,medium,Saudi_Funds,0.23,low risk tolerance; medium investment horizon; medium liquidity need,57,74,8,15,42
USR0969,37,17500,56000,short,low,income,Both,intermediate,medium,US_Stocks,0.0,controlled label noise for model robustness,74,64,8,5,30
USR0970,23,7500,122000,long,medium,balanced,Saudi,intermediate,low,Mixed,0.216,medium risk tolerance; long investment horizon; low liquidity need,0,30,58,30,74
USR0971,39,21500,231000,short,medium,balanced,Saudi,intermediate,high,Saudi_Funds,0.021,medium risk tolerance; short investment horizon; high liquidity need,47,48,40,0,44
USR0972,31,26500,795000,long,high,growth,Both,intermediate,low,Mixed,0.116,high risk tolerance; long investment horizon; low liquidity need,0,5,58,76,86
USR0973,46,13000,183000,medium,medium,capital_preservation,Both,advanced,high,Mixed,0.019,medium risk tolerance; medium investment horizon; advanced investor,50,53,26,15,54
USR0974,31,7000,212000,medium,high,growth,Both,advanced,medium,Mixed,0.216,high risk tolerance; medium investment horizon; medium liquidity need,0,25,40,58,74
USR0975,33,13500,40000,long,medium,growth,US,intermediate,medium,Mixed,0.167,medium risk tolerance; long investment horizon; medium liquidity need,5,25,48,50,60
USR0976,22,10000,131000,medium,low,balanced,Saudi,beginner,medium,Saudi_Funds,0.4,low risk tolerance; medium investment horizon; medium liquidity need,45,75,22,6,40
USR0977,33,11000,120000,medium,medium,balanced,Both,intermediate,medium,Mixed,0.408,medium risk tolerance; medium investment horizon; medium liquidity need,0,45,34,5,76
USR0978,22,13000,139000,short,medium,income,Saudi,beginner,medium,Saudi_Funds,0.279,medium risk tolerance; short investment horizon; medium liquidity need,49,68,32,6,30
USR0979,22,5000,26000,long,high,balanced,US,intermediate,medium,Mixed,0.149,high risk tolerance; long investment horizon; medium liquidity need,5,21,38,63,74
USR0980,45,21500,197000,long,high,income,Both,advanced,low,Mixed,0.086,high risk tolerance; long investment horizon; low liquidity need,14,21,38,64,70
USR0981,45,13500,287000,long,high,growth,Both,advanced,high,US_Stocks,0.0,high risk tolerance; long investment horizon; growth goal,22,13,42,74,74
USR0982,42,29000,365000,medium,medium,growth,US,intermediate,low,Mixed,0.036,medium risk tolerance; medium investment horizon; low liquidity need,0,24,54,42,56
USR0983,28,20500,343000,medium,low,income,Both,beginner,medium,Saudi_Funds,0.244,low risk tolerance; medium investment horizon; medium liquidity need,59,78,8,11,38
USR0984,37,10500,162000,medium,low,balanced,Both,beginner,medium,Saudi_Funds,0.286,low risk tolerance; medium investment horizon; medium liquidity need,45,70,8,5,50
USR0985,37,11500,366000,short,medium,growth,Both,advanced,medium,Mixed,0.435,medium risk tolerance; medium liquidity need; growth goal,25,35,30,33,62
USR0986,26,12500,410000,medium,low,income,Both,intermediate,low,Saudi_Funds,0.155,low risk tolerance; medium investment horizon; income goal,49,58,24,19,48
USR0987,53,17500,337000,short,low,capital_preservation,Both,intermediate,medium,Deposits,0.273,low risk tolerance; short investment horizon; capital preservation goal,88,64,8,5,30
USR0988,46,17000,236000,long,medium,growth,US,intermediate,high,Mixed,0.074,medium risk tolerance; long investment horizon; growth goal,22,20,48,50,54
USR0989,35,13000,84000,medium,high,growth,US,advanced,medium,US_Stocks,0.159,high risk tolerance; growth goal; advanced investor,0,20,40,69,58
USR0990,38,7000,241000,long,high,growth,Both,intermediate,low,Mixed,0.1,high risk tolerance; long investment horizon; low liquidity need,0,5,58,72,80
USR0991,40,15000,74000,short,low,income,Saudi,beginner,high,Deposits,0.236,low risk tolerance; short investment horizon; high liquidity need,106,81,14,0,0
USR0992,22,6000,76000,long,high,balanced,Both,beginner,medium,Mixed,0.366,high risk tolerance; long investment horizon; medium liquidity need,10,33,30,52,82
USR0993,35,11000,141000,short,high,balanced,Saudi,intermediate,medium,Mixed,0.192,high risk tolerance; medium liquidity need; balanced goal,25,36,42,25,52
USR0994,31,19000,257000,medium,medium,balanced,Both,intermediate,medium,Mixed,0.408,medium risk tolerance; medium investment horizon; medium liquidity need,0,45,34,5,76
USR0995,27,6000,50000,long,medium,growth,Saudi,intermediate,low,Saudi_Stocks,0.029,medium risk tolerance; long investment horizon; low liquidity need,0,22,70,48,68
USR0996,35,17500,504000,short,low,income,US,intermediate,medium,Deposits,0.203,low risk tolerance; short investment horizon; income goal,74,59,8,20,20
USR0997,55,19000,133000,medium,high,balanced,Saudi,advanced,low,Mixed,0.242,high risk tolerance; medium investment horizon; low liquidity need,8,38,50,43,66
USR0998,44,15000,359000,long,medium,income,Both,advanced,low,Mixed,0.426,medium risk tolerance; long investment horizon; low liquidity need,14,33,36,39,68
USR0999,32,15500,109000,medium,medium,growth,Saudi,intermediate,medium,Saudi_Stocks,0.1,medium risk tolerance; medium investment horizon; growth goal,0,42,60,18,54
USR1000,43,18000,95000,medium,low,income,Saudi,intermediate,low,Saudi_Funds,0.222,low risk tolerance; medium investment horizon; income goal,49,63,38,8,26
USR1001,51,23500,775000,short,low,balanced,Saudi,advanced,low,Deposits,0.117,low risk tolerance; short investment horizon,60,53,22,22,42
USR1002,47,25000,231000,short,low,income,Both,advanced,high,Deposits,0.333,low risk tolerance; short investment horizon; high liquidity need,96,64,0,15,26
USR1003,38,12500,376000,long,high,growth,Both,advanced,low,US_Stocks,0.0,high risk tolerance; long investment horizon; low liquidity need,0,5,50,82,82
USR1004,31,9000,188000,short,medium,balanced,Saudi,intermediate,low,Mixed,0.077,medium risk tolerance; low liquidity need; balanced goal,25,40,48,8,52
USR1005,44,11000,61000,medium,low,capital_preservation,Saudi,intermediate,low,Deposits,0.0,low risk tolerance; capital preservation goal,63,63,38,8,26
USR1006,41,11500,397000,medium,high,growth,Saudi,advanced,medium,Mixed,0.069,high risk tolerance; medium investment horizon; medium liquidity need,0,30,54,53,58
USR1007,46,49000,546000,medium,medium,income,Both,advanced,low,Mixed,0.338,medium risk tolerance; medium investment horizon; low liquidity need,14,45,34,27,68
USR1008,44,25500,799000,long,high,growth,Both,intermediate,low,Mixed,0.116,high risk tolerance; long investment horizon; low liquidity need,0,5,58,76,86
USR1009,48,11000,94000,short,low,capital_preservation,Saudi,intermediate,high,Deposits,0.373,low risk tolerance; short investment horizon; high liquidity need,110,69,22,0,8
USR1010,32,7500,233000,long,high,capital_preservation,Saudi,beginner,medium,Saudi_Funds,0.043,medium liquidity need; capital preservation goal; beginner investor,38,46,44,41,42
USR1011,51,23000,79000,short,medium,income,Both,advanced,high,Deposits,0.164,short investment horizon; high liquidity need; income goal,61,51,18,15,44
USR1012,39,17500,348000,long,high,capital_preservation,US,intermediate,low,Mixed,0.0,controlled label noise for model robustness,28,16,46,65,52
USR1013,58,27000,766000,long,medium,growth,Saudi,advanced,low,Mixed,0.114,medium risk tolerance; long investment horizon; low liquidity need,8,30,62,56,70
USR1014,31,10500,355000,long,high,growth,US,intermediate,medium,US_Stocks,0.173,high risk tolerance; long investment horizon; growth goal,0,8,50,75,62
USR1015,55,20000,660000,long,medium,growth,Saudi,beginner,low,Mixed,0.0,controlled label noise for model robustness,18,42,62,46,60
USR1016,39,16500,495000,long,medium,balanced,Both,intermediate,low,Mixed,0.476,medium risk tolerance; long investment horizon; low liquidity need,0,25,44,29,84
USR1017,31,11500,371000,short,medium,balanced,US,intermediate,high,Deposits,0.064,short investment horizon; high liquidity need,47,38,26,16,44
USR1018,33,5500,52000,medium,high,income,US,advanced,medium,US_Stocks,0.098,high risk tolerance; advanced investor; prefers US market,14,36,28,51,46
USR1019,34,11500,142000,short,low,income,Saudi,beginner,low,Deposits,0.131,low risk tolerance; short investment horizon; income goal,84,73,22,8,8
USR1020,42,11500,144000,long,medium,balanced,US,advanced,low,Mixed,0.286,medium risk tolerance; long investment horizon; low liquidity need,0,20,36,50,70
USR1021,43,17000,262000,long,high,growth,Both,advanced,low,US_Stocks,0.0,high risk tolerance; long investment horizon; low liquidity need,0,5,50,82,82
USR1022,32,34000,543000,short,low,balanced,Saudi,beginner,high,Deposits,0.207,low risk tolerance; short investment horizon; high liquidity need,92,73,14,4,24
USR1023,37,15500,325000,long,high,balanced,Both,advanced,high,Mixed,0.3,high risk tolerance; long investment horizon; balanced goal,22,21,30,56,80
USR1024,59,20000,165000,short,medium,income,Both,intermediate,medium,Saudi_Funds,0.186,medium risk tolerance; short investment horizon; medium liquidity need,47,59,26,5,48
USR1025,55,29000,748000,short,medium,growth,Both,advanced,high,Mixed,0.113,medium risk tolerance; growth goal; advanced investor,55,43,30,37,62
USR1026,42,18500,157000,long,low,income,Saudi,beginner,low,Saudi_Funds,0.063,low risk tolerance; income goal; beginner investor,59,63,32,24,24
USR1027,38,16500,218000,medium,high,income,US,advanced,low,US_Stocks,0.186,high risk tolerance; low liquidity need; advanced investor,14,28,36,59,48
USR1028,39,18000,352000,short,low,income,Both,intermediate,high,Deposits,0.333,low risk tolerance; short investment horizon; high liquidity need,96,64,8,5,24
USR1029,44,34500,1010000,long,low,balanced,Saudi,beginner,low,Saudi_Funds,0.127,low risk tolerance; balanced goal; beginner investor,45,55,32,28,48
USR1030,27,6500,178000,medium,medium,capital_preservation,Saudi,beginner,high,Saudi_Funds,0.143,medium risk tolerance; medium investment horizon; high liquidity need,60,70,40,6,34
USR1031,35,15500,376000,short,medium,income,US,intermediate,medium,Saudi_Funds,0.152,medium risk tolerance; short investment horizon; medium liquidity need,39,46,26,16,32
USR1032,22,5500,44000,long,medium,income,Both,intermediate,low,Mixed,0.389,medium risk tolerance; long investment horizon; low liquidity need,19,38,44,35,72
USR1033,41,18500,389000,short,medium,income,Both,intermediate,medium,Saudi_Funds,0.059,medium risk tolerance; short investment horizon; medium liquidity need,39,51,26,5,48
USR1034,44,12000,70000,long,high,growth,Both,intermediate,low,Mixed,0.1,high risk tolerance; long investment horizon; low liquidity need,0,5,58,72,80
USR1035,33,10500,162000,medium,medium,growth,Both,advanced,medium,Mixed,0.472,medium risk tolerance; medium investment horizon; medium liquidity need,0,37,38,33,72
USR1036,53,18000,299000,long,medium,growth,Saudi,advanced,medium,Mixed,0.129,medium risk tolerance; long investment horizon; medium liquidity need,0,30,54,44,62
USR1037,25,12500,53000,long,high,growth,Saudi,intermediate,low,US_Stocks,0.014,high risk tolerance; long investment horizon; low liquidity need,0,10,72,73,70
USR1038,23,11500,138000,short,medium,capital_preservation,US,beginner,high,Deposits,0.318,short investment horizon; high liquidity need; capital preservation goal,85,58,18,22,24
USR1039,40,9500,328000,long,low,income,Both,advanced,low,Mixed,0.02,long investment horizon; low liquidity need; advanced investor,49,46,18,39,50
